MQ7,MQ2,T,U
123.2,109.2,28.8,65.28
123.0,109.0,28.81,65.29
122.9,108.9,28.82,65.3
122.9,108.9,28.83,65.3
122.9,108.9,28.84,65.3
122.9,108.9,28.85,65.3
122.9,108.9,28.86,65.29
122.9,108.9,28.87,65.28
122.9,108.9,28.88,65.27
122.9,108.9,28.89,65.26
122.9,108.9,28.9,65.24
123.0,109.0,28.9,65.22
123.0,109.0,28.9,65.2
123.0,109.0,28.9,65.18
123.1,109.1,28.9,65.15
123.2,109.1,28.9,65.12
123.3,109.2,28.91,65.1
123.4,109.3,28.92,65.08
123.7,109.6,28.93,65.06
123.9,109.8,28.94,65.04
123.9,109.8,28.95,65.03
124.0,109.9,28.96,65.02
124.1,110.0,28.97,65.01
124.2,110.1,28.98,65.0
124.2,110.1,28.99,64.99
124.2,110.2,29.01,64.98
124.2,110.2,29.02,64.97
124.2,110.2,29.03,64.95
124.0,110.0,29.04,64.93
123.9,109.9,29.05,64.91
124.0,110.0,29.06,64.88
124.0,110.0,29.07,64.85
124.0,110.0,29.08,64.82
124.0,110.0,29.09,64.79
124.0,110.0,29.1,64.76
124.0,110.0,29.1,64.73
124.0,110.0,29.1,64.7
124.0,110.0,29.1,64.68
124.0,110.0,29.1,64.66
124.0,110.0,29.1,64.64
124.0,110.0,29.1,64.63
124.0,110.0,29.1,64.62
124.0,110.0,29.1,64.61
124.0,110.0,29.1,64.59
124.1,110.1,29.1,64.58
124.2,110.2,29.1,64.57
124.3,110.3,29.1,64.56
124.3,110.4,29.1,64.55
124.3,110.4,29.1,64.53
124.3,110.5,29.1,64.51
124.4,110.6,29.1,64.49
124.5,110.7,29.1,64.47
124.6,110.8,29.1,64.45
124.8,111.0,29.1,64.44
124.9,111.1,29.09,64.43
125.2,111.3,29.08,64.42
125.3,111.4,29.07,64.41
125.5,111.5,29.06,64.4
125.7,111.7,29.05,64.4
125.8,111.7,29.04,64.4
125.9,111.8,29.03,64.41
125.9,111.8,29.01,64.42
125.9,111.8,28.99,64.43
125.8,111.7,28.97,64.45
125.7,111.6,28.96,64.47
125.4,111.4,28.95,64.49
125.2,111.2,28.94,64.52
125.1,111.1,28.93,64.55
124.9,110.9,28.92,64.58
124.8,110.8,28.91,64.61
124.6,110.6,28.9,64.64
124.5,110.5,28.9,64.67
124.4,110.4,28.9,64.7
124.3,110.3,28.9,64.72
124.1,110.1,28.9,64.74
123.9,109.8,28.9,64.76
123.8,109.7,28.9,64.77
123.5,109.4,28.9,64.79
123.4,109.3,28.9,64.81
123.3,109.2,28.9,64.83
123.2,109.1,28.89,64.84
123.1,109.0,28.88,64.85
123.0,108.9,28.87,64.86
123.0,108.9,28.86,64.87
123.1,108.9,28.85,64.88
123.2,109.1,28.84,64.89
123.2,109.1,28.83,64.9
123.4,109.2,28.82,64.9
123.5,109.3,28.81,64.91
123.6,109.4,28.8,64.92
123.6,109.4,28.8,64.93
123.6,109.4,28.8,64.94
123.6,109.4,28.8,64.95
123.5,109.3,28.8,64.96
123.3,109.2,28.8,64.97
123.2,109.1,28.8,64.98
123.1,109.0,28.8,64.99
123.0,109.0,28.8,65.0
122.9,108.8,28.8,65.0
122.8,108.7,28.8,65.0
122.8,108.7,28.8,65.0
122.7,108.6,28.8,65.0
122.7,108.5,28.8,65.0
122.7,108.5,28.8,65.0
122.8,108.6,28.8,65.0
122.7,108.5,28.8,65.0
122.7,108.5,28.8,65.0
122.6,108.4,28.8,65.0
122.6,108.4,28.8,65.0
122.5,108.3,28.8,65.0
122.4,108.2,28.8,65.0
122.4,108.2,28.8,65.0
122.3,108.2,28.8,65.0
122.2,108.1,28.8,65.0
122.1,108.0,28.8,65.0
122.1,108.0,28.8,65.0
122.2,108.0,28.8,65.0
122.2,108.0,28.8,65.0
122.2,108.0,28.8,65.0
122.3,108.0,28.8,65.01
122.4,108.1,28.8,65.02
122.5,108.2,28.8,65.03
122.6,108.3,28.79,65.04
122.7,108.4,28.79,65.06
122.8,108.4,28.79,65.08
122.9,108.5,28.78,65.1
122.8,108.5,28.77,65.12
122.8,108.5,28.76,65.14
122.7,108.4,28.75,65.17
122.6,108.4,28.74,65.18
122.5,108.3,28.73,65.2
122.5,108.2,28.72,65.22
122.6,108.3,28.72,65.24
122.7,108.4,28.71,65.25
122.8,108.5,28.7,65.26
122.9,108.5,28.7,65.27
123.0,108.5,28.7,65.28
123.0,108.5,28.7,65.29
123.1,108.6,28.7,65.29
123.1,108.6,28.7,65.3
123.1,108.6,28.7,65.3
123.0,108.5,28.7,65.3
122.8,108.3,28.7,65.3
122.6,108.0,28.7,65.3
122.4,107.9,28.7,65.3
122.2,107.8,28.7,65.3
122.0,107.6,28.71,65.31
121.9,107.5,28.72,65.32
121.7,107.4,28.73,65.33
121.6,107.3,28.74,65.34
121.5,107.2,28.75,65.35
121.3,107.1,28.76,65.36
121.1,106.9,28.77,65.37
121.0,106.8,28.78,65.38
120.9,106.6,28.8,65.39
120.7,106.5,28.82,65.39
120.6,106.5,28.83,65.38
120.5,106.4,28.84,65.37
120.4,106.3,28.85,65.35
120.3,106.2,28.86,65.33
120.2,106.1,28.88,65.3
120.2,106.1,28.9,65.27
120.2,106.1,28.92,65.23
120.1,106.1,28.94,65.19
120.0,106.1,28.95,65.14
120.0,106.0,28.96,65.1
120.0,106.0,28.97,65.05
120.0,106.0,28.98,65.0
120.0,106.0,29.0,64.96
120.0,106.0,29.01,64.91
120.0,106.0,29.01,64.87
120.0,105.9,29.01,64.83
120.0,105.9,29.01,64.8
119.9,105.8,29.01,64.77
119.8,105.7,29.01,64.74
119.7,105.6,29.01,64.71
119.6,105.5,29.01,64.69
119.5,105.4,29.01,64.67
119.4,105.3,29.0,64.65
119.3,105.2,29.0,64.64
119.2,105.1,29.0,64.63
119.1,105.1,29.0,64.62
119.0,105.0,28.99,64.61
119.0,105.0,28.98,64.61
119.0,105.0,28.97,64.62
119.0,105.0,28.97,64.63
119.0,105.0,28.97,64.64
119.0,105.0,28.97,64.66
119.0,105.0,28.97,64.68
119.0,105.0,28.97,64.7
118.9,104.9,28.97,64.71
118.9,104.8,28.97,64.72
118.9,104.7,28.98,64.73
118.9,104.7,28.99,64.73
118.9,104.6,29.0,64.73
118.9,104.5,29.0,64.73
118.9,104.4,29.0,64.73
118.9,104.3,29.0,64.72
118.9,104.2,29.0,64.71
118.9,104.1,29.0,64.7
119.0,104.1,29.0,64.69
119.0,104.1,29.0,64.68
119.0,104.2,29.0,64.67
119.0,104.1,29.0,64.66
119.0,104.1,29.0,64.65
119.0,104.1,29.0,64.64
119.0,104.1,29.0,64.63
119.0,104.1,29.0,64.62
119.0,104.1,29.0,64.61
119.0,104.1,29.0,64.6
119.0,104.1,29.0,64.6
119.0,104.1,29.0,64.6
119.0,104.0,29.0,64.6
119.0,104.0,28.99,64.6
119.0,104.0,28.99,64.6
119.0,104.0,28.98,64.6
119.0,104.0,28.97,64.6
119.0,104.0,28.96,64.6
119.0,104.0,28.95,64.6
119.0,104.0,28.94,64.6
119.0,104.0,28.93,64.61
118.9,104.0,28.91,64.62
118.9,104.0,28.89,64.63
118.9,104.0,28.88,64.64
118.8,104.0,28.86,64.66
118.8,104.0,28.85,64.68
118.7,104.0,28.84,64.7
118.6,104.0,28.83,64.72
118.5,104.0,28.82,64.75
118.4,104.0,28.81,64.78
118.3,104.0,28.8,64.8
118.3,104.0,28.79,64.82
118.2,104.0,28.78,64.84
118.1,104.0,28.77,64.87
118.1,104.0,28.76,64.89
118.0,103.9,28.75,64.91
118.0,103.9,28.74,64.93
118.0,103.9,28.73,64.96
118.0,103.9,28.72,64.98
118.0,103.8,28.71,65.0
118.0,103.7,28.7,65.03
118.0,103.6,28.7,65.06
118.0,103.5,28.7,65.09
118.0,103.4,28.7,65.12
118.0,103.3,28.69,65.15
117.9,103.3,28.68,65.18
117.9,103.2,28.68,65.21
117.9,103.1,28.68,65.23
117.8,103.0,28.68,65.26
117.8,103.0,28.67,65.29
117.8,103.0,28.66,65.31
117.7,103.0,28.65,65.33
117.7,103.0,28.64,65.35
117.6,103.0,28.63,65.36
117.6,103.0,28.63,65.37
117.6,103.0,28.63,65.38
117.5,103.0,28.62,65.39
117.4,103.0,28.62,65.4
117.4,103.0,28.62,65.4
117.3,103.0,28.63,65.4
117.2,103.0,28.64,65.4
117.2,103.0,28.65,65.4
117.1,103.0,28.66,65.4
117.0,102.9,28.67,65.4
116.8,102.8,28.68,65.4
116.7,102.7,28.69,65.4
116.7,102.6,28.7,65.4
116.6,102.5,28.7,65.39
116.5,102.4,28.7,65.38
116.4,102.3,28.7,65.37
116.3,102.2,28.7,65.37
116.2,102.1,28.7,65.37
116.1,102.0,28.7,65.37
116.1,102.0,28.7,65.37
116.1,102.0,28.7,65.37
116.2,102.0,28.7,65.37
116.1,102.0,28.7,65.37
116.1,102.0,28.7,65.38
116.2,102.0,28.7,65.39
116.3,102.0,28.7,65.4
116.3,102.0,28.7,65.4
116.3,102.0,28.7,65.39
116.3,102.0,28.7,65.38
116.3,102.0,28.7,65.37
116.3,102.0,28.7,65.36
116.2,102.0,28.7,65.35
116.3,102.0,28.7,65.34
116.4,102.0,28.7,65.33
116.3,102.0,28.7,65.33
116.2,102.0,28.7,65.32
116.2,102.0,28.7,65.31
116.2,102.0,28.7,65.31
116.2,102.0,28.7,65.32
116.2,101.9,28.7,65.32
116.2,101.8,28.7,65.32
116.2,101.7,28.7,65.32
116.1,101.6,28.7,65.32
115.9,101.5,28.7,65.32
115.8,101.4,28.7,65.31
115.7,101.3,28.7,65.31
115.6,101.2,28.7,65.31
115.5,101.1,28.7,65.31
115.4,101.0,28.7,65.3
115.3,100.9,28.7,65.3
115.2,100.8,28.7,65.3
115.0,100.7,28.7,65.3
114.8,100.6,28.7,65.3
114.7,100.4,28.7,65.3
114.6,100.2,28.7,65.3
114.5,100.1,28.7,65.3
114.4,99.9,28.7,65.3
114.3,99.7,28.7,65.29
114.2,99.5,28.7,65.28
114.1,99.4,28.7,65.27
114.0,99.3,28.7,65.26
114.0,99.2,28.7,65.25
114.0,99.1,28.7,65.24
114.0,99.1,28.7,65.23
114.0,99.1,28.7,65.22
113.9,99.0,28.7,65.21
113.8,99.0,28.7,65.2
113.7,99.0,28.7,65.2
113.7,99.0,28.7,65.2
113.6,99.0,28.7,65.2
113.5,99.0,28.7,65.2
113.4,98.9,28.7,65.2
113.3,98.8,28.7,65.2
113.2,98.8,28.7,65.2
113.1,98.8,28.7,65.2
113.1,98.8,28.7,65.2
113.1,98.8,28.7,65.2
113.1,98.8,28.71,65.2
113.0,98.8,28.72,65.2
113.0,98.8,28.72,65.19
113.0,98.8,28.72,65.19
113.0,98.9,28.72,65.18
113.0,99.0,28.72,65.17
113.0,99.0,28.72,65.16
113.0,99.0,28.72,65.15
113.0,99.0,28.72,65.14
113.0,99.0,28.72,65.13
113.0,99.0,28.71,65.12
113.0,99.0,28.7,65.11
113.0,99.0,28.7,65.11
113.0,99.0,28.7,65.1
113.0,99.0,28.7,65.1
113.0,99.0,28.7,65.1
113.0,99.0,28.7,65.1
113.1,99.0,28.71,65.1
113.1,99.0,28.71,65.1
113.1,99.0,28.72,65.1
113.1,99.0,28.72,65.1
113.2,99.0,28.72,65.1
113.2,99.0,28.72,65.1
113.2,99.0,28.72,65.1
113.2,99.0,28.72,65.1
113.2,99.0,28.72,65.1
113.2,99.0,28.72,65.1
113.1,99.0,28.71,65.1
113.1,99.0,28.71,65.1
113.1,99.0,28.7,65.1
113.2,99.0,28.7,65.1
113.1,99.0,28.7,65.1
113.1,99.0,28.7,65.1
113.1,99.0,28.7,65.1
113.1,99.0,28.7,65.1
113.1,99.0,28.7,65.1
113.1,99.0,28.7,65.1
113.1,99.0,28.7,65.1
113.1,99.0,28.7,65.1
113.1,99.0,28.7,65.1
113.0,99.0,28.7,65.1
113.0,99.0,28.7,65.1
113.0,99.0,28.7,65.1
113.0,99.0,28.7,65.1
113.0,99.0,28.7,65.1
113.1,99.0,28.7,65.11
113.1,99.0,28.7,65.11
113.1,99.0,28.7,65.11
113.1,99.0,28.7,65.11
113.1,99.0,28.7,65.12
113.1,99.0,28.7,65.12
113.1,99.0,28.7,65.12
113.1,99.0,28.7,65.12
113.1,99.0,28.7,65.12
113.1,99.0,28.7,65.12
113.0,99.0,28.7,65.11
113.0,99.0,28.7,65.11
113.0,99.0,28.7,65.11
113.0,99.0,28.7,65.11
113.0,99.0,28.7,65.1
113.0,99.0,28.7,65.1
113.0,99.0,28.7,65.1
113.0,99.1,28.7,65.1
113.0,99.2,28.7,65.1
113.0,99.3,28.7,65.1
113.0,99.4,28.71,65.1
113.1,99.5,28.71,65.1
113.2,99.6,28.71,65.1
113.3,99.7,28.72,65.1
113.4,99.8,28.72,65.1
113.5,99.9,28.73,65.1
113.6,100.0,28.74,65.1
113.6,100.0,28.75,65.1
113.6,100.0,28.76,65.09
113.7,100.0,28.77,65.08
113.8,100.0,28.77,65.07
113.8,100.0,28.78,65.06
113.8,100.0,28.79,65.05
113.8,100.0,28.79,65.04
113.8,100.0,28.8,65.03
113.8,100.0,28.8,65.02
113.8,100.0,28.8,65.01
113.9,100.0,28.8,64.99
114.0,100.0,28.8,64.98
114.0,100.0,28.8,64.97
114.0,100.0,28.8,64.96
114.0,100.0,28.8,64.95
114.0,100.0,28.8,64.94
114.0,100.0,28.8,64.93
114.0,100.0,28.8,64.92
114.0,100.0,28.8,64.91
114.0,100.0,28.79,64.9
114.0,100.0,28.79,64.9
114.0,100.0,28.79,64.9
114.0,100.0,28.78,64.9
114.0,100.0,28.77,64.9
114.0,100.0,28.77,64.9
114.0,100.0,28.76,64.9
114.0,100.0,28.75,64.9
114.0,100.0,28.74,64.91
114.0,100.0,28.74,64.92
114.0,100.0,28.74,64.93
114.0,100.0,28.73,64.94
114.0,100.0,28.73,64.94
114.0,100.0,28.73,64.95
114.0,100.0,28.73,64.96
114.0,100.0,28.73,64.97
114.0,100.0,28.74,64.98
114.0,100.0,28.75,64.98
114.0,100.0,28.76,64.97
114.0,100.0,28.76,64.96
114.0,100.0,28.77,64.95
113.9,100.0,28.78,64.95
113.9,100.0,28.78,64.95
113.9,100.0,28.79,64.94
113.9,100.0,28.8,64.93
113.9,100.0,28.8,64.92
113.9,100.0,28.8,64.91
113.9,100.0,28.8,64.91
113.9,100.0,28.8,64.91
113.8,100.0,28.8,64.91
113.8,100.0,28.8,64.91
113.8,100.0,28.8,64.9
113.8,100.0,28.8,64.9
113.8,100.0,28.8,64.9
113.7,100.0,28.8,64.9
113.7,100.0,28.8,64.9
113.7,100.0,28.8,64.9
113.7,100.0,28.8,64.9
113.7,100.0,28.8,64.9
113.8,100.0,28.8,64.9
113.8,100.0,28.8,64.9
113.9,100.0,28.8,64.9
113.9,100.0,28.79,64.9
113.9,100.0,28.79,64.9
113.9,100.0,28.78,64.9
113.8,100.0,28.77,64.9
113.7,100.0,28.77,64.91
113.7,100.0,28.76,64.92
113.7,100.0,28.75,64.93
113.7,100.1,28.74,64.94
113.8,100.2,28.74,64.95
113.9,100.3,28.74,64.96
114.0,100.4,28.74,64.97
114.1,100.5,28.73,64.98
114.3,100.6,28.73,64.99
114.5,100.7,28.74,65.0
114.7,100.8,28.73,65.0
114.8,100.9,28.74,65.0
114.9,101.0,28.75,65.0
115.1,101.0,28.76,65.0
115.1,101.0,28.75,65.0
115.1,101.0,28.74,65.0
115.2,101.0,28.75,65.0
115.2,101.1,28.76,65.0
115.3,101.2,28.76,65.0
115.4,101.2,28.76,65.0
115.5,101.2,28.77,65.0
115.6,101.3,28.76,65.0
115.7,101.4,28.75,65.0
115.7,101.4,28.75,65.0
115.8,101.4,28.75,65.0
115.9,101.5,28.76,65.0
115.9,101.6,28.75,65.0
116.0,101.5,28.74,65.0
115.9,101.4,28.75,65.0
115.9,101.4,28.75,65.0
115.9,101.5,28.74,65.0
115.9,101.5,28.74,65.0
115.9,101.5,28.74,65.0
115.9,101.6,28.73,64.99
115.9,101.7,28.73,64.98
115.9,101.7,28.72,64.98
115.9,101.7,28.73,64.98
115.9,101.8,28.73,64.98
116.0,101.9,28.72,64.98
116.0,102.0,28.72,64.98
116.0,102.0,28.73,64.98
116.0,102.0,28.73,64.98
116.0,102.0,28.73,64.98
116.0,102.0,28.73,64.99
116.0,102.0,28.73,65.0
115.9,102.0,28.73,65.0
115.9,102.0,28.72,65.0
115.9,102.0,28.72,65.0
115.9,102.0,28.72,65.0
115.9,102.0,28.71,65.0
115.9,102.0,28.7,65.0
115.9,102.0,28.7,65.0
115.9,102.0,28.7,65.0
115.9,102.0,28.7,65.0
115.9,102.0,28.7,65.0
116.0,102.0,28.7,65.0
116.0,102.0,28.7,65.0
116.0,102.0,28.7,65.0
116.0,102.0,28.7,65.01
116.0,102.0,28.7,65.02
116.0,102.0,28.7,65.03
116.0,102.0,28.7,65.04
116.0,102.0,28.7,65.05
116.0,102.0,28.7,65.06
116.0,102.0,28.7,65.07
116.0,102.0,28.7,65.08
116.0,102.0,28.7,65.09
116.0,102.0,28.7,65.1
116.0,102.0,28.7,65.1
116.0,102.0,28.7,65.11
116.0,102.0,28.7,65.11
116.0,102.0,28.7,65.11
116.0,102.0,28.7,65.11
116.0,102.0,28.69,65.11
116.0,102.0,28.69,65.11
116.1,102.1,28.69,65.11
116.1,102.1,28.68,65.11
116.1,102.1,28.68,65.12
116.1,102.1,28.68,65.13
116.1,102.1,28.67,65.13
116.1,102.1,28.66,65.14
116.1,102.1,28.65,65.15
116.1,102.1,28.65,65.16
116.1,102.1,28.66,65.17
116.2,102.1,28.66,65.18
116.2,102.1,28.66,65.19
116.3,102.2,28.67,65.2
116.4,102.3,28.67,65.2
116.4,102.3,28.67,65.2
116.4,102.3,28.68,65.2
116.4,102.3,28.69,65.2
116.5,102.3,28.7,65.2
116.5,102.3,28.7,65.2
116.5,102.3,28.7,65.2
116.5,102.3,28.7,65.2
116.5,102.2,28.69,65.2
116.4,102.1,28.68,65.2
116.3,102.0,28.68,65.2
116.3,102.0,28.67,65.2
116.3,102.0,28.66,65.2
116.3,102.0,28.65,65.2
116.2,102.0,28.64,65.2
116.2,102.0,28.64,65.2
116.2,102.0,28.63,65.2
116.1,101.9,28.62,65.2
116.0,101.8,28.62,65.2
116.0,101.7,28.62,65.2
116.0,101.7,28.61,65.2
116.0,101.7,28.61,65.2
116.0,101.7,28.61,65.21
116.0,101.7,28.61,65.22
116.0,101.6,28.61,65.23
116.0,101.6,28.6,65.24
116.0,101.6,28.6,65.25
116.0,101.7,28.6,65.26
116.0,101.8,28.6,65.27
116.0,101.9,28.6,65.28
116.0,101.9,28.6,65.29
116.0,101.9,28.6,65.3
116.0,101.9,28.6,65.3
116.0,101.9,28.6,65.3
116.0,102.0,28.6,65.3
116.0,102.0,28.6,65.3
116.0,102.0,28.6,65.3
116.0,102.0,28.6,65.3
116.0,102.0,28.6,65.3
116.0,102.0,28.6,65.3
116.0,102.0,28.6,65.3
116.0,102.0,28.6,65.3
116.0,102.0,28.6,65.3
115.9,102.0,28.6,65.3
115.9,102.0,28.61,65.3
115.9,102.0,28.61,65.3
115.9,102.0,28.61,65.29
115.9,102.0,28.61,65.28
115.9,102.0,28.61,65.27
115.9,102.0,28.61,65.26
115.9,102.0,28.61,65.25
115.9,102.0,28.61,65.24
115.9,102.0,28.61,65.23
116.0,102.0,28.61,65.22
116.1,102.1,28.6,65.21
116.2,102.2,28.6,65.2
116.3,102.3,28.6,65.2
116.4,102.4,28.6,65.2
116.5,102.5,28.6,65.2
116.6,102.6,28.6,65.2
116.7,102.7,28.6,65.21
116.7,102.8,28.6,65.22
116.8,102.9,28.59,65.23
116.9,103.0,28.59,65.24
116.9,103.0,28.59,65.25
116.9,103.0,28.59,65.26
116.8,102.9,28.59,65.27
116.7,102.8,28.59,65.29
116.6,102.7,28.59,65.31
116.5,102.6,28.58,65.33
116.4,102.5,28.58,65.34
116.4,102.4,28.58,65.35
116.3,102.3,28.59,65.36
116.2,102.2,28.59,65.37
116.0,102.1,28.59,65.38
115.8,102.0,28.59,65.39
115.7,102.0,28.59,65.39
115.6,102.0,28.59,65.39
115.5,102.0,28.59,65.38
115.4,102.0,28.6,65.37
115.3,102.0,28.6,65.36
115.3,102.0,28.6,65.35
115.3,102.0,28.6,65.34
115.2,102.0,28.6,65.33
115.3,102.0,28.6,65.32
115.4,102.0,28.59,65.31
115.5,102.0,28.59,65.32
115.6,102.0,28.59,65.31
115.7,102.0,28.59,65.32
115.8,102.0,28.59,65.32
115.9,102.0,28.59,65.33
115.9,102.0,28.59,65.34
115.9,102.0,28.58,65.35
116.0,102.0,28.57,65.36
116.0,102.0,28.57,65.37
116.0,102.0,28.58,65.38
115.9,102.0,28.58,65.38
115.9,102.0,28.58,65.39
115.9,102.0,28.58,65.39
115.8,102.0,28.58,65.4
115.8,102.0,28.58,65.4
115.8,102.0,28.58,65.4
115.8,102.0,28.59,65.4
115.8,102.1,28.6,65.4
115.8,102.1,28.6,65.4
115.8,102.1,28.6,65.4
115.9,102.1,28.6,65.4
115.9,102.1,28.6,65.4
115.9,102.2,28.6,65.4
116.0,102.2,28.6,65.39
116.0,102.3,28.6,65.38
116.0,102.4,28.6,65.37
116.0,102.5,28.6,65.36
116.0,102.5,28.6,65.35
116.1,102.6,28.6,65.35
116.1,102.7,28.6,65.35
116.1,102.8,28.6,65.35
116.1,102.8,28.6,65.35
116.1,102.8,28.6,65.35
116.1,102.9,28.6,65.36
116.2,102.9,28.6,65.37
116.3,102.9,28.6,65.38
116.4,102.9,28.6,65.38
116.5,102.9,28.6,65.39
116.5,102.9,28.61,65.39
116.6,102.9,28.62,65.39
116.7,103.0,28.62,65.38
116.8,103.1,28.63,65.38
116.8,103.1,28.64,65.37
116.9,103.2,28.65,65.36
116.9,103.3,28.66,65.35
116.9,103.4,28.67,65.34
116.9,103.4,28.68,65.34
116.9,103.4,28.69,65.33
116.9,103.4,28.69,65.32
116.9,103.4,28.69,65.31
116.9,103.4,28.71,65.31
117.0,103.5,28.72,65.3
117.1,103.6,28.73,65.29
117.1,103.6,28.74,65.28
117.1,103.5,28.75,65.27
117.1,103.4,28.76,65.26
117.1,103.4,28.77,65.25
117.1,103.5,28.79,65.24
117.1,103.5,28.8,65.22
117.1,103.6,28.82,65.2
117.1,103.5,28.83,65.17
117.0,103.5,28.84,65.14
117.0,103.5,28.85,65.12
117.0,103.5,28.86,65.09
117.0,103.6,28.87,65.06
117.0,103.6,28.88,65.02
117.0,103.7,28.89,64.98
116.9,103.6,28.89,64.94
116.8,103.6,28.9,64.9
116.7,103.5,28.9,64.86
116.6,103.5,28.9,64.83
116.5,103.4,28.9,64.8
116.4,103.3,28.9,64.77
116.3,103.2,28.9,64.75
116.2,103.1,28.9,64.72
116.2,103.1,28.9,64.7
116.2,103.0,28.9,64.68
116.3,103.0,28.9,64.66
116.4,103.0,28.9,64.65
116.5,103.0,28.9,64.64
116.6,103.1,28.9,64.63
116.7,103.2,28.9,64.62
116.9,103.3,28.9,64.61
117.1,103.4,28.9,64.6
117.2,103.5,28.89,64.6
117.3,103.6,28.88,64.6
117.4,103.7,28.87,64.6
117.5,103.8,28.86,64.6
117.6,103.9,28.85,64.61
117.7,104.0,28.84,64.62
117.8,104.0,28.83,64.63
117.9,104.0,28.82,64.64
117.9,104.0,28.81,64.65
117.9,104.0,28.8,64.66
117.9,104.0,28.8,64.68
117.9,104.0,28.8,64.7
117.9,104.0,28.8,64.72
117.9,104.0,28.8,64.74
117.9,104.0,28.8,64.75
117.9,104.0,28.8,64.76
117.9,104.0,28.8,64.77
117.9,104.0,28.8,64.78
117.9,104.0,28.8,64.79
117.9,104.0,28.8,64.8
118.0,104.0,28.8,64.8
118.1,104.1,28.8,64.8
118.2,104.2,28.8,64.8
118.3,104.3,28.8,64.8
118.4,104.4,28.79,64.8
118.5,104.5,28.79,64.81
118.6,104.6,28.79,64.82
118.7,104.7,28.79,64.83
118.8,104.8,28.79,64.84
118.9,104.9,28.79,64.85
119.0,105.0,28.79,64.86
119.0,105.0,28.79,64.87
119.1,105.1,28.79,64.88
119.1,105.1,28.79,64.89
119.1,105.1,28.8,64.9
119.1,105.1,28.8,64.9
119.2,105.1,28.8,64.9
119.2,105.1,28.8,64.9
119.2,105.1,28.8,64.9
119.2,105.1,28.8,64.9
119.3,105.1,28.8,64.9
119.3,105.1,28.8,64.89
119.2,105.0,28.8,64.88
119.2,105.0,28.8,64.87
119.1,104.9,28.81,64.86
119.1,104.9,28.82,64.85
119.0,104.9,28.83,64.84
119.1,105.0,28.84,64.82
119.2,105.1,28.85,64.8
119.3,105.2,28.86,64.78
119.3,105.3,28.87,64.76
119.5,105.5,28.88,64.75
119.6,105.6,28.89,64.73
119.7,105.7,28.9,64.71
119.8,105.8,28.9,64.69
119.8,105.8,28.9,64.67
119.8,105.7,28.9,64.64
119.7,105.6,28.9,64.62
119.6,105.5,28.9,64.6
119.5,105.3,28.9,64.58
119.3,105.1,28.9,64.56
119.0,104.8,28.9,64.54
118.9,104.6,28.9,64.53
118.7,104.4,28.9,64.51
118.6,104.3,28.9,64.5
118.5,104.2,28.9,64.48
118.4,104.2,28.9,64.47
118.3,104.1,28.9,64.46
118.2,104.0,28.9,64.45
118.1,104.0,28.9,64.44
118.1,104.0,28.9,64.43
118.1,104.0,28.9,64.42
118.0,103.9,28.9,64.41
118.0,103.8,28.9,64.41
118.0,103.7,28.9,64.4
118.0,103.7,28.9,64.4
118.0,103.7,28.9,64.4
118.0,103.7,28.9,64.4
118.0,103.7,28.9,64.4
118.0,103.7,28.9,64.4
118.0,103.7,28.9,64.4
118.0,103.7,28.9,64.4
118.0,103.8,28.9,64.4
118.1,103.9,28.9,64.41
118.1,104.0,28.89,64.42
118.2,104.0,28.88,64.43
118.3,104.0,28.88,64.44
118.3,104.0,28.87,64.45
118.3,104.0,28.86,64.46
118.3,104.0,28.85,64.47
118.3,104.0,28.84,64.48
118.4,104.0,28.83,64.49
118.5,104.0,28.82,64.5
118.5,104.0,28.81,64.5
118.5,104.0,28.81,64.5
118.4,104.0,28.81,64.5
118.3,104.0,28.8,64.51
118.3,104.0,28.8,64.52
118.3,104.0,28.8,64.53
118.3,104.0,28.79,64.54
118.3,104.0,28.78,64.56
118.3,104.1,28.77,64.58
118.3,104.1,28.76,64.6
118.3,104.1,28.75,64.62
118.4,104.2,28.74,64.64
118.5,104.3,28.73,64.66
118.6,104.4,28.72,64.68
118.7,104.5,28.71,64.7
118.8,104.6,28.7,64.72
118.9,104.7,28.7,64.74
119.0,104.8,28.7,64.76
119.0,104.8,28.7,64.78
119.0,104.9,28.7,64.79
119.0,105.0,28.7,64.81
119.0,105.0,28.7,64.83
119.0,105.0,28.7,64.85
119.0,105.0,28.71,64.86
119.0,105.0,28.72,64.87
119.0,105.0,28.73,64.88
119.0,105.0,28.74,64.88
119.0,105.0,28.75,64.88
119.0,105.1,28.76,64.87
119.0,105.1,28.77,64.87
119.0,105.1,28.78,64.86
119.0,105.1,28.8,64.85
119.0,105.1,28.82,64.83
119.0,105.1,28.83,64.81
119.0,105.1,28.84,64.79
119.1,105.1,28.85,64.77
119.1,105.1,28.86,64.75
119.1,105.1,28.87,64.72
119.1,105.0,28.88,64.7
119.1,105.0,28.89,64.68
119.1,105.0,28.9,64.65
119.1,105.0,28.9,64.62
119.1,105.0,28.9,64.6
119.1,105.0,28.9,64.58
119.1,105.0,28.91,64.56
119.0,105.0,28.91,64.53
119.0,105.0,28.92,64.51
119.1,105.1,28.93,64.49
119.2,105.2,28.94,64.46
119.3,105.3,28.94,64.43
119.3,105.4,28.95,64.41
119.3,105.4,28.96,64.39
119.4,105.5,28.97,64.36
119.5,105.6,28.98,64.33
119.6,105.7,28.98,64.3
119.7,105.8,28.99,64.28
